comment_text,toxic,toxicity_score,language
"मोहब्बत है इकरार कहाँ किया,  अदावत करी मगर प्यार कहाँ किया।   मौलाना साहब आदत डाल लो। ना तुमने योगी को जिताया न भाजपा को।",1,1.0,hi
Kab jawab diya jayenga 3saal se sun raha hu 56inch Sena kaha Gaya modi ji ka,1,1.0,fr
"Sir Prasun Dwivedi ji, help kijiye inki...aapke elaake ki ghatna hai",1,1.0,other
Aunty ji ab aap and mulayam teerth karne jaiye...Aplogo ka validity khatm ho gaya.....,1,1.0,en
bhai hm list de kya duniya me sb se zaada terrorist kaun hai,1,1.0,en
#सेना तो अपनी भी मार रही है  भाई  लेकिन #फेसबुक वालो को तब तक चैन नही  आएगा  जब तक #मोदीजी और #राजनाथ खुद  #तलवार से  किसी #पाकिस्तानी का सिर काटते हुए  फोटो  अपनी फेसबुक id पर पोस्ट  ना कर दे #पाक_की_दो_चौकिया_तबाह,1,1.0,hi
O modi k kr k chode ga ab koi jebabe deve ga koni ye marn lag re ine foji bhai ne,1,1.0,other
"आज समय आ गया है कि देश के संविधान को बचाने के लिये धर्म की राजनीति करने वाली पार्टियों और नेताओं का दिल्ली की जनता बहिष्कार करे। ध्यान रहे कि यह नेता चुनाव के समय क्या क्या वादे करते हैं और पूरा करने की जगह टैक्स पर टैक्स बढ़ाते जा रहे हैं और पूछने पर कहते हैं कि वह चुनावी जुमला था। विश्वास न हो तो लोकसभा चुनाव तथा दिल्ली, बिहार, बंगाल, उ.प्र. के विधान सभा चुनाव में भाजपा के वादों पर खुद ही विचार कर लीजिए।",1,1.0,hi
"बेकार  का  बहस, बहस  कर के  शोलोसन  नही  निकलता  सिर्फ  समय  का  बर्बाद  |",1,1.0,hi
Congress phir saboot mangegi jaise surgical strikes ke saboot mange the,1,1.0,en
Hahaha acha mzaak kr lete h survey wale....,1,1.0,en
fake news aaj se teen saal phale dek leya tha ye video,1,1.0,other
kejriwal to dlf ka bhi muh kala karne ki bat kar rahe the jaise congress ne raj thakhre ko khara kiya wiase hi delhi me bjp ke khilap kejriwal ko. congress ko pta hai uske voter kahi nahi jane wale katni to bjp ke hi hai. mai sabhi sambrant logo se nivedan hai ki congress ke is raj thakre se savdhan.,1,1.0,fr
वह तो कभी था. अब पिच क गया है . उसकी हवा निकल चुकी है.,1,1.0,hi
"Thoda sabr to kro 56 inch ka nhi,106 inch ka dikhayege, tum logo jaise 70 salo ke gaddaro ki jad tak pahuchne do,",1,1.0,fr
Diggy Raja aapki to baat hi gajab hai,1,1.0,en
tariq ali apne koum ki haarkat phele dekh le. bada name kaama rhe hai. bhut ijzat kam rhe hai. modi ko tumare koi jarurt nhi hai. pata he hoga barnol lagya karo.😀😁😂,1,1.0,other
अब समझ आ रहा है मनमोहन मोदी से बहुत आगे था। मोदी तो सिर्फ जबान की खा कमा रहा है।,1,1.0,hi
"मेरा देश बदल रहा है, अब भक्तों को हमारे जवानों की जानें जाने पर दुःख नहीं होता । #पुंछ #कश्मीर #2_जवान_शहीद",1,1.0,hi
Kya yeh ek chunavi jumla tha? Kya sena ko apne vivek se karyvai karne ka adhikar nahi hey?,1,1.0,other
100 me 80 beimaan phirbhi mera desh mahaan bade bade daawe karthe hai digital india ki dub marro,1,1.0,other
Prince Sharma tum 3 talak ki baat karte ho hamne to hindu ladkiyo ko zinda jalte hue deka h sale shadi se phele mang karte h ki kitne lakh ki karoge phele apne ko sudharo fhir dusre ko bolna,1,1.0,de
Sahib Sada huzur hai kya uuchi Kare pukare,1,1.0,other
Mai media se puchna chahta hu kyu wo eak bar ye nahi kah sakti ki desh ke jitne rajneta hai unko jakar eak bar border par jakar desh ke liye eak din pure tarike se desh ki raksha kare tab samjh me aa jayega ki desh ka  JAWAN jo shaheed ho gya hai uske ghar parivar ke bare me tab sochege.... Roj ka ho gaya kabhi border kabhi desh ke ander aakhir kab tak ........,1,1.0,de
Bas chalta ho ye. Many claim bt hota nhi. Also this. My father currently uses a tiffin which can be plugged to heat food in 10-15 minutes. Tough to beat this in terms of cost.,1,1.0,en
Kya bhai kya bol rahi ABP ancar funny likha hai ki shahid aour bol rahi hai ki injured,1,1.0,en
दिल्ली के चुनाव से एक बात तो साफ हो गई है कि भारत की जनता अब पूर्ण रूप से जाग्रति हो गई है अब तक यानि 60-65 वर्षो तक जो झूठ के वादो को जान चुकी है,1,1.0,hi
america ni bol raha trup bol raha h barna Bharat Ke khilap yaise ward,1,1.0,other
Is bar v netao ki traf se sirf shok aur ninda hogi aur t.v pr debet hoga.fir bate purani ho jayengi,1,1.0,en
"झारखंड के मुख्यमंत्री , रघुवर दास को गुस्सा आखिर क्यों आता है ...। उनके समर्थक से लेकर विरोधी इन दिनों इस सवाल का जवाब खोजने में लगे हैं।",1,1.0,hi
Janta ki jeet hai Arvind kejariwal ko janta Ko samzana chhaey ki Janta Hi Malik Hai  Kaam Kare Dusoro Ko gali Ka Kam Chore,1,1.0,en
भारत मे रहना है ।तो यह सब सहना है ।,1,1.0,hi
Jaane bhai inka owner bhi bahar hi hai ha ha ha,1,1.0,other
Mangi baat change to donkey baat,1,1.0,en
Inki saath aisa hi hona chah balki or ek hai jo inki akl thikane laga dega,1,1.0,en
"Saheed hone k bad , body ko bhi  chitad bitad kiya , parts kat diye , pak army ne , BAT team (ek atankiyo ka group,) ki help se ye Sab karte h , unka koi usool nhi he , hevan he ,",1,1.0,en
इसे पहचानने में बहुतों ने भूल की।,1,1.0,hi
Sir ab dekha nahi jatA.  Main majaak nahi kar raha sir. Main ek  achchha  planner hoon.  But mere pass koi proper channel nahi hai govt ko approach karne ke liye.  Plz meri baat govt tak pahuncha dijiye.  Main inka kaam bahut easy kar doonga.,1,1.0,other
bhai  aab to aysy kamm ho rhy h ke es daysh  m. rhny ko dil nhe krtta,1,1.0,other
"अगर 20% मुस्लिमो के पीछे भागोगे तो 80% हिन्दुओ से हाथ धो बैठोगे ... सबसे ख़ुशी इस बात की है की यूपी में अब हिन्दू संगठित हो रहे है .. जातिगत व्यवस्था खत्म हो रही है ... मुस्लिम बहुल सीट यानी जिन 100 सीटो पर मुस्लिम 25% से ज्यादा है उसमे 45 सीटो पर बीजेपी आगे है .. यानी बढ़ते इस्लामवाद के खिलाफ अब दलित, ब्राम्हण , ठाकुर, बनिया सब भूलकर सिर्फ हिन्दू ही बनते जा रहे है *राजतिलक की करो तैयारी, आ रहे है भगवाधारी.।* *एक ही नारा एक ही नाम! जय श्री राम जय श्री राम..।*🙏🏻",1,1.0,hi
ये न्यूज़ तो कल रात में ही छपवा दी गई थी वो भी 12बजे के पहले ही.  सबूत ये रहा. सच और झूठ खुद पता करो. पेपर आज के हैं..😂😂😂 ये प्रमाण है कि राष्ट्रवाद का गाना कैसे कैसे किन किन माध्यमों से गाया जा रहा है.,1,1.0,hi
बीजेपी ने अपने सारे पार्षद बदल दिए थे।या कहें तो अपनी गल्ती स्वीकार की।इसी का परिणाम है ये जीत।नेता यदि अपनी गल्ती मानने लगे ऐसे परिणाम सबके पक्ष में हो सकते हैं।,1,1.0,hi
आप को शहिदो का बदला लेने के लिये जनता द्वारा कुर्सी दिया गया था मा० प्रधानमंञी जी आप तो बहुत ही कायर निकले,1,1.0,hi
सर हमारे सैनिक सहीद हुए नापाक के आतंकियों ने जो बरबरता  दिखाई वो इस्लाम में हराम है इससे ये साबित होजाता है की पाकिस्तानी  आतंकी जिन्होंने हमला किया ये इस्लाम को नहीं मानते  पर हमारे सभी मिडिया हॉउस अलग अलग  समाचार दे रहे है कोई कहता  है हमने पाकिस्तानी की 3 चौकी उड़ाई कोई 2 बता रहा है कोई 4 कौन सा न्यूज़ चैनल सचः है ?,1,1.0,hi
Chor hai jel me dalo .nahi to public ke havale karo .modi se hone vala nahi hai .election me Paise jo liye hai.vo to chukana padega na.,1,1.0,other
लेकिन फिल्म ईन्डास्ट्रीज़ में फ़िल्मों की रीलीज़ और कब तक #शुक्रवार यानी (#जुम्मेवार) को होती रहेगी ? क्या हम कोई #मुल्ले_कॉंट्री के बासीन्दे हैं या #हिन्दुस्तानी हे ?!!?,1,1.0,hi
Kyu bhai Khtam hoga bolo,1,1.0,other
Modiji chup rhiye mera paisa nuksan karaya note bandi se,1,1.0,other
Yeh karara jawaab nahin hai karara jawaab to humare ek Jawan Bhai k badle unke 150 udaya jaaye tab saalon k dimaag mn baat baithegi,1,1.0,other
मोदी जी को चुलु भर पानी में डूब मरना चाहिए।।।,1,1.0,hi
"Dur hat,tofat jao molla #azam",1,1.0,it
Apko hota hai kya Apna Bhi to post or comment  sa kam chala diya  hmmm,1,1.0,fr
Sahi yehi dynamic Fare.  Aur loota hai,1,1.0,en
Modi ka bijay rath to age badh raha hai mgr desh nahi,1,1.0,other
"समय कठिन है इन दिनों वर्दीधारियों का । कोई सशस्त्र होते हुए भी कश्मीर में अलगाववादियों की लात खा रहा है , कोई भा.पु.से अधिकारी होकर भी सरेआम बेइज़्ज़त हो रहा है । ये वर्दीवालों की ज़िन्दगी में निरंतर बढ़ रही निराशा और तीव्र गति से गिर रहे आत्मबल का दौर है । दुःख सिर्फ इतना है, हमें हमारे ही अधिकारियों, सरकारों ने ज़लील कर रखा है, आम जनता से तो कोई शिकायत ही नहीं है।",1,1.0,hi
Modi ji or rajnath ji kuch nhi karenge hme permission De de hm marenge,1,1.0,en
ये पाक अपनी कायराना हरकत से बाज नहीं आ रहा है और हमारे देश के नेता हर वक्त वार्ता की बात है ऐसे दहशत गर्दो पर फौरन कारवाही करनी लाजमी होगी हमारी स़स्था शहीद परम जीत को श्रद्दांजलि अर्पित करते हैं समाजिक संस्था अवाम ए हिन्द सोशल वेलफेयर कमेटी,1,1.0,hi
"Chaddi gang ka post dekhiye...kitna jhootha, abhadra, asanvedansheel aur murkhtapurn...bilkul rawan ke vansaj lagte hain apni bhasha se",1,1.0,other
अबे कटुओ श्री राम के भक्त है योगी जी,1,1.0,hi
Kashmir se use ek single vote nhe milta tabi vha pair jamane ke liye aise krrha ha taki pori bahumat mile jammu aur kashmir se,1,1.0,other
"विदेशी पैसों से देशी व्यापार और झूठ ,चोरी ,मुंहबाजी कर सत्ता सुख के लाभ प्राप्त करने की कला कौन से महापुरुष से हासिल की ?",1,1.0,hi
EVM ban karo phir election karao,1,1.0,fr
Jalne ki bu ari kahi se we gyan bhai Rahul bhai,1,1.0,other
Hamari sarkar ko do kaam ata hai kadi ninda aor thos kadam   aor midiya a jati hai teen talak par  bikau midiya,1,1.0,fr
Lok pal isliye nahi la raha hai modi.....kyoki khud bhi nipat jaayega,1,1.0,other
"ARE,RSS WALE KAHA HE ?? BHIYA TANEK THI K LINE LAGWAO",1,1.0,en
Aur gujrat kaise jana jaata hai,1,1.0,other
ज्यादा खुश मत हो तुम्हारा विजय रथ रुकने वाला है थोड़ी शर्म करो इस वक्त भी चुनाव जीतने की पड़ी है कितने चुनाव जीतौगे कॉंग्रेस से ज्यादा तो तुम  धोके बाज निकले,1,1.0,hi
Had hogay abto pm saheb ab tum vapas jahase aye vaha chale jav tumara kam nathi he pm ki kursi sambhalneka,1,1.0,other
ये बन्दा तो 56 इंची से ज़्यादा फेंकता है।राजनीती में करियर के उचित योग है कुंडली में ।👌,1,1.0,hi
"Or mango rkhe hai sugar bhi Baaki ka saman lekr ana, fir bna k meko khilao 🤗😜",1,1.0,fr
न्यूज़ रूम में योगी की तस्वीरें गवाह हे ये दलाल मीडिया हे bjp की,1,1.0,hi
Gud hai 10-12 awara kuta chhod kr enko sbko smjana hoga,1,1.0,de
Banega ? Q avi nhi he kya?  Bharat me rehna he to Rastra Pita ka khuni Godse murdabad kehna hoga.,1,1.0,other
bilkul bhul nahi gayi palti mar di,1,1.0,de
अढाई साल मेँ टूटी आस...और चलो मोदी के साथ....ना रोजगार ना विकास....बस नोटबंदी और बकवास...सबके साथ समान विनाश...बस भाषण और मन की बात....,1,1.0,hi
कब तक दलितों के साथ होता रहेगा भेदभाव? #ATCharcha #ATFBLive #DalitAttrocities #Dalit,1,1.0,hi
हम कड़े शब्दों में निंदा करते है. और कर भी क्या सकते है.....,1,1.0,hi
..modi ji ko and other party member ko bhut bhut vadai per meri request modi ji ko he ke antakwad ke khilaf sakhat karwai ho,1,1.0,en
"अब तो पाकिस्तान की पूरी तबाही चाहिए हमे, लेकिन मोदी जी आप अपने हीसाब से ऐसा कीजिये ताकि साँप भी मर जाए और लाठी भी न टूटे!👍👍👍        जय हिंद!👍👍👍",1,1.0,hi
Agar sach hai to achcha hai kahi surgical strike jaisa na ho,1,1.0,en
rajnath singh ka ab bayan aayega media me ki ham iski kadi ninda krte he salo iske aalava kaam hi kya he tum sab ka chudiya pehen ke ghar pr beth jao or apne go raksha or anti romio dal or hindu yuva wahini sena ke aadmiyo ko bhejo or bolo ab kyo nhi jwab dete in sab ko salo go mata ke naam pr to bade hi taktwar bante ho,1,1.0,fr
Kabhi bhi dikhaga us say tujhay kya tu apne time mai kya ukhar liya tha,1,1.0,en
धुआं धुआं कर देंगे दुश्मन के मुल्क को बस दो घंटे मंजूरी हमें देदे सरकार।  🇮🇳💪🏼⚔🇮🇳,1,1.0,hi
Ja ja re kejri bal abki bar nale me mudho ke agle bar as.....,1,1.0,other
हम दिल्ली वालों की गलती है जो एक सड़क से उठकर आता है हम उसे दिल्ली का मुख्यमंत्री बना देते हैं जोकि इस देश का दिल है नाच ना आवे आंगन टेढ़ा खुजलीवाल,1,1.0,hi
Iske pas ac room nahi hai iske room pe ek loud speaker set kardiye hai,1,1.0,other
jk nhi only k do din kya unke liye 2 ghanta b kafi ha bhai,1,1.0,other
Z आज तक की टुकड़ियों ने ज़बरदस्त हमला करके पाक को तबाह कर दिया,1,1.0,hi
mp me bjp ek seat hari to shivraj se istifa manga kya?,1,1.0,en
Ye SAB Congress ka Kiya hai nehru ka Kiya hua hai sab,1,1.0,other
sir app bhi jio aur dusroko bhi jinedo jio ke sath,1,1.0,en
Kashmir azaad hai bc .. education ki ajadi.. profession ki ajadi.. internet use karne ki ajadi.. sari azadi to hai.. aur army waha atankwad se ladne aur tumhari surakcha ke lie hai.. warna atankwadi bomb fodege aur kasmiri logo ka khun bahega..,1,1.0,fr
Isis kya h pta h ya he kisi ko avai isis bol dete h Aapne dekha h meko kisi insaan ka gala kat te huye ya extremely physical torture krte huye Ladkiyo ko sexyal slave bnate huye ho meko isis ka agent bol diya,1,1.0,en
Sarkar desh me kisibhi tarah ke opening me bhaglene pahoch jati hai,1,1.0,other
"कंटपा ने बाहुबली को क्यो मारा ये तो आप को पता चल जाएगा , लेकिन नोटबंदी से क्या लाभ हुआ , ये हास्यपद और गोपनीय ही रहेगा ! मीडिया के पिछले जुमलो का स्मरण करिए , ये देखिये नक्सलियों की नोटबंदी से  कमर टूटी , नोट बर्बाद हो गए , पाकिस्तान को मुह की पड़ी , आंतकवादी की कमी , इससे तो ज्यादा हास्यपद मीडिया दाऊद इब्राहिम की नोटबंदी से कमर टूटने , दहसत मे होने की ख़बर देता है !   सवालों से घिरा पिंजरा है , पंछी फ़ुर्र है !",1,1.0,hi
"सब नेता मिल कर पाकिस्तान से कैसे लडेगे, इनमें बहुत सारे नेता तो पाकिस्तान के दलाल हैं",1,1.0,hi
Bharat ke neta pad tak pahuchne tak kuchh bhi bol sakte hai chahe wah kisi bhi party ka ho wo bas bate aur wade kar sakta hai,1,1.0,other
"हिंदुत्व का अपमान करके बस 22 करोड़ कमाए जा सकते है एक दिन में , हिंदुत्व का सम्मान करके 100 करोड़ , सुधर जाओ बॉलीवुड ,🇮🇳🇮🇳🇮🇳जय हिंद 🇮🇳🇮🇳🇮🇳",1,1.0,hi
Rajkumar saini ki baat maam ek aurat ne modi par juta feka,1,1.0,en
अच्छा शेर हो तो बताओ हलाला करने तेरी अम्मी का शेर तेरे घर आया था या अम्मी जंगल गई थी,1,1.0,hi
centuries pehle loudspeaker kiske chacha ne lgaya wahan ?,1,1.0,en
Yeh chote chote Camp Taba kar ke Desh ke logo ko khus karne ki koshish mat karo .hum War Reusrt Chahiye hai ..nahi Tax nahi bharenge,1,1.0,other
Shut at side order ki jiya sir Government kiya kar rahe hain aisa to Hamare sab Jawan Sahid ho jeyanga,1,1.0,en
"Congress toh assam bhi sambhal nahi paayi, goa se gayi, rajasthan se gayi",1,1.0,en
जब दिखाते हैं तब सबकी फटने लगती है और जब नहीं दिखाते तो सबकी बहने लगती है ऐसे में तीसरा कोई आप्सन आजमाया जा सकता है !,1,1.0,hi
Job Admi ki time thik hota too uss ki jhuta wada sunney ka liea log tower hote hain aur job samey   kharap hote too sucha bat sunney ki liea nahi atea,1,1.0,en
"लालूजी, क्यों कुत्ते लोगों के मुह लगते हो? फेकू अव्वल दर्जे का हरामी, चालाक, धूर्त जानवर है! वो आपकी बातों का जवाब नही देगा! जवाब तो उसके दल्ले, भडवे ऑनलाईन भग्त देंगे!",1,1.0,hi
Mr PM where is ur 56 inch chest.... hahahahah Kaha Hai RSS VHP maa k laal ......,1,1.0,en
Budhe Ajay Kumar...Zara netaon se bhi keh sakte ho ke jhoti jan sabha me bina mike ke baat kar doge...,1,1.0,other
Vote kisi ko do jitega bjp hi EVM hai na,1,1.0,en
Jooth khabar Hey....... Actually Indian government darpok hey......lukachupi game chal raha hey.......,1,1.0,en
09993333351 aishwarya eddy dev ki maakichut dekhne wale phone toh nai karenge gandu log behenchod.,1,1.0,de
Aayush. Bhai dekho sahi se likha hai Sutra .. yaani kuch hua nhi hai hai ... Sutr sirf ek anubhaw ko ya aash lagaya jata hai bus,1,1.0,en
ये ठुल्ला इतना सत्ता का लोभी है की विश्वास का पत्ता कटानेके लीए खुदने ही ड्रामा स्टेज कीया होगा.,1,1.0,hi
Nahi dilli mcd ke kam kaj se khush nahi hai ha KEJRIWAL se jaroor naraj hai. BJP ko isi ka fayda mila.,1,1.0,other
App ka hall sapa jaisa ho gia hai sabhi log sata k bhukhe hai janta nu bevkuf banate hai jo app m such bolta hai usi ko bahar nikal dete hai meri schoch mutabik app party bhi dusri parties jasi ban gai hai,1,1.0,other
Note  hungama   keisaa   laag   rehi  hai  NUMBER   6th  power ........,1,1.0,other
Sahi keha humne Modi Ko is liye vot nahi diya tha ki wo sirf bate benae ye kaam to Congress v kerti thi ager yahi kerna hai to Hume BJP ki serkaar nahi cahiye,1,1.0,other
Jaitley ko ladwao MCD...pakka harega😂,1,1.0,en
Jhuti khabar h ye sirf modi sarkar ko acha btane k liye ye khabar dikhai kuch nhi kya india sena ne,1,1.0,fr
आपियो की हालत दिमागी और शारीरिक दोनों तरह से खराब है इलाज ही बेहतर तरीका है,1,1.0,hi
"मेरठ के किसी कर्नल साब के घर से 140 हथियार, पचास हज़ार कारतूस , हिरण के कई दर्जन सर,तेंदुए की खाल, 150 किलो  प्रतिबंधित मांस  और एक करोड़ नगद बरामद हुआ l   ऐसे थोड़े ही पाकिस्तानी आतंकी भारत में घुस आते हैं या नक्सलियों के पास हथियार पहुँच जाते हैं  कर्नल साहब जन्मजात देशभक्त वाले धर्म से हैं",1,1.0,hi
Hamare jawan ki shahadat bekar nai jayegi muje bahut afsoos hai is baat ka hamare jawan kabtak jaan dete rahenge 56 inch ka sina kidar gaya 1 sar ke badle 10 sar kidar gaye ware sarkar,1,1.0,en
Karnatak me bjp do sito per ladi or dono hari ab wolo?,1,1.0,en
Ab koi kyu fir se khelega jab ek baar me hi jivan bhar ki kamai ho gai,1,1.0,en
Hahah..abhi India media hosla de raha..stupid awam ko Anil Sharma,1,1.0,other
"सिर्फ संसद में बयान ही देना है, बजाओ ईंट से ईंट",1,1.0,hi
ham es ki kade sabdo me ninda karte hai...rajnath sing manmohan sing hamare ninda me kuch kami thi kya,1,1.0,en
Is link ko dkh aur sun smj aa jayega tujhe ..teri biradri wale he paresan hai tere mazhab se,1,1.0,other
Bhai corrupted ko to modi yogi chhorege nahi.khisiyani Billi khambha noche,1,1.0,other
up sarkar agar itni tol tax legi to ishe aur mahengai badhegi ye logon ke subhida ke liye banaya hai ki sarkari khajana bharne ke liye banaya hai,1,1.0,en
Bhai hasne ki baat nahi jiska ghar barbaad hua hai usse puchi sharam karo hane ka moqaam nahi hai,1,1.0,en
अब आदरणीय केजरीवाल जी को कुछ बड़ा करना होगा वरना यह बेवफा मीडिया तो योगी जी के चक्कर में उन्हें भूल ही जायेगी 😂😂,1,1.0,hi
Mujhe to Bahut dukh ho raha hai...roti bhi halaq se nahi utar rahi hai...mere jawano ko koi to bachalo,1,1.0,fr
dekhte kyo ho bhai ji,1,1.0,other
बस सर चाहिए उनका कोई पोस्ट तबाह हो या कुछ भी तबाह हो हमसे मतलब नही है,1,1.0,hi
Me desh ke logo SE puchna chahta hu kya Modi ko isliye vate kiya tha,1,1.0,other
Last time bhi mantri logone kahata sainik logoki sahadat bekar nai. Jayegi abitak to kuch nai kiya es bar kitana time lagata hi pata nai,1,1.0,other
"पाकिस्तान की तीन चोकीयाँ उडा दी हमारी सेना ने...  . तब तक 100,200 से ऊपर ना पहुंच जाएं तब तक ये ना बताना कितने मरे.. . #भरोसा_कायम_हे_मोदीभक्त_का_मोदी_पर..",1,1.0,hi
Aabki baar say bye to modi sarkar,1,1.0,other
तेरी ओकात ही क्या है साले  केजरीवाल के सामने,1,1.0,hi
Jo begrt hota he use kuch bi kho nhi lgta chahe tu 56 inch kho ya 56mitr kho koi fhrk nhi penda hahaha,1,1.0,de
Dekho is chomu ko abe chomu aaj trump ka oath hai isiliye,1,1.0,other
Congress me sare leaders DNA ke hisab se banate hai.,1,1.0,en
Yugi bhi dharmik aalim han aap ko MULANA ki rajneet par kiya etraz,1,1.0,it
अफवाह की भी हद होती है।भला सेना और अर्धसैनिक बलों की भी नौकरी कोई छोड़ेगा।अगर कोई पद खाली हो तो मुझे बताना भईया।सैकड़ों नौजवान जाने के लिए तैयार बैठे हैं वो भी आधे वेतन में।,1,1.0,hi
sarkar ke miss managment ne..,1,1.0,other
"सही बात है कि यूपी में नेताओँ की कमी नही हैं, लेकिन आप की पार्टी में कितने सीएम पद के लिए उपयुक्त नेता हैं ।",1,1.0,hi
Manoj  vajpeiy  bhojpuri  gaane  gaane kar modi  ji  ko replace  karege.,1,1.0,other
BHai Anup Sharma koi jeetai ya na jeetai usee koi fark nhi pd ta hai..bcz hamre Indian players bhI hai usme...,1,1.0,en
baki ke 2500 500 cr ki wedding walo ke liye bhej diye jynge....f.o,1,1.0,en
But China m muslmano ko Mara ni jata cow khany pe,1,1.0,other
Congress walo kabtak desh me aag lagaoge Kahin na kahin kabhi tum v jal jaoge,1,1.0,en
"न्यायपालिका पर दबाव तो हमेशा से रहा है, चाहे कैसी राज्यव्यवस्था हो, कोइ सरकार मे हो. सवाल ज्यादा महत्वपूरण   दबाव मे  आने और नही आने का  है. जब इतने ऊंचे पद के लोग भी  व्यक्तिगत  हितो को प्रार्थमिकता देने लगते है तब दबाव काम करने लगता है .",1,1.0,hi
Aaj kal yahi chal raha h koun kya kha raha koun kaise so raha h bus yahi kaam rah gaya h dusro ki jindgi me jhakne ka,1,1.0,other
Chore chor hy hota hay soch  ker  antry dena congressy oko,1,1.0,en
"कितनी अजीब बात है कि एक काल्पनिक केरेक्टर बाहुबली की मौत का राज जानने के लिए पूरा देश थिएटरों पर उमड़ा पड़ा है ।काश कि इतने लोग मिलकर सरकार के सामने खड़े होकर यह पूछते कि बताओ आतंकवादी और नक्सलवादी हमारे फौजियों को कैसे मार  रहे हैं, तो देश की तस्वीर ही बदल जाती ।",1,1.0,hi
THODA BIHAR KE UPAR BHI PRIME TIME KAR LE WARNA 5SAL BAAD LIST LAMBI HO JYEGI,1,1.0,en
"चलो हर बार की तरह एक बार फिर से इस हमले का जवाब कड़ी निंदा , उससे कड़ी निंदा , उससे भी कड़ी निंदा  , घनघोर निंदा , जबरदस्त निंदा जैसे खतरनाक हथियारों से दिया जाएगा........",1,1.0,hi
Jlsko kurshi mili vh apng ho jata hr parti ka hal,1,1.0,other
Ye karara jawab nhi h khisiyani billi khambha noche h .hame 1 sir k badle 10 sir chahiye yehi hoga sahi jawab karara jawab,1,1.0,other
Kuchh nahi kar sakte tum log bas.. Hath pakad K baithe raho,1,1.0,other
itnà paisa ager sports authority practice aur facility provide kiya hota toh....aaj..kai player medal jeeta hota...mager afsoos,1,1.0,en
...और आप किसके द्वारा प्रदत्त उपहार है ??,1,1.0,hi
नितिन गड़करी ने कहा था हम अपने आदमी को नहीं तो क्या कोंग्रेस के लोगो को नियुक्त करे ?,1,1.0,hi
Tension nahi lena hai bhai yogi rahe ya dhongi rahe galat karega to kendra sarkar hai media hai aap ne dekha nahi kaise modi sarkar ne mantriyon ka departments change kiye the bad performance par usi tarah cm ko v change kar shakte hai koi bari baat nahi hai aur nahi to hum public hai na sarkaar bana shakte hai to gira v shakte hai bhai,1,1.0,other
👍😃😄ekdam thik kaha Gurnam ... yeh log khamokha logon ko gumrah korte hai ..afvaiy failate hai ... pata nahi inko kyo maza ata hai ...,1,1.0,en
inki shay ki vjh se up ma kitna hi log gunda grdi krte ghum rage,1,1.0,en
मोहब्बत तो पड़ोसी के बच्चों से भी है बे मौलाना तो क्या जायदाद उनके नाम लिख दे😂😂,1,1.0,hi
Azan to maya aur mulayam padenge,1,1.0,en
दो सैनिक के बदले एक बंकर।  क्या हिसाब है।  हा ha हा।।।,1,1.0,hi
Abp news india goverment से pect है मोदी से पूंछो पाकिस्तान पर कोई कदम नही उठा रहा क्यों,1,1.0,hi
Naach na janay aangan tadha,1,1.0,other
Congress walo ko to buao hi mat debat me ye terrorist supporter h isse puchiye ki jnu me Rahul gandi kya krne gye the,1,1.0,en
Are q aap log National party ka chhabi kharab kar rahe ho.. Mr PM please aise neta logo ko party se nikal dijiye ya to boliye party me rahena agar hai to Party ka maryada banaye rakhe..,1,1.0,other
Cake thoosne kaun Gaya tha Pak ?? Woh bhi bin bulaye,1,1.0,en
"Use train me bhi matt charne doo, paydal chols",1,1.0,en
Aaa gaye bhaut achha din.bhaji wala ko v aab cash transaction karna hoga.,1,1.0,other
Abi kitni ninda karoge aap....kya ase hi desh k Javan marte rahenge...jya ap kabi in logo ko ans nai doge,1,1.0,de
umesh bhai mene koi ldne wali bat nhi kha hai tiwri ka pic  dekho ladai kon suru kr rha hai,1,1.0,other
tum jaise mulle halala hi karenge aarakshan kaha tabi to mulle se jalte hai,1,1.0,other
Samajh nahi aata ki maarte bhi hain aur sar kaatkar le bhi jaate hain! Aise to ek din Delhi panhuch jayenge,1,1.0,other
काम देख कर तो जनता ने फैसला लिया मोदी जी को जिताया। अगर अखिलेश जी ने काम किया होता तो हारते क्यों?,1,1.0,hi
Abhishek Kumar ab karo trai trai :D,1,1.0,other
Jab midia modi ko sach sabith krega  modi chahte kya He modi ki Asliyat,1,1.0,en
Ye sab modi ji ki focus ko kharab karna chahate hai. AAP AND NCP dono milakar bhi modi ji ka kuchh nahi kar sakti hai. Kyunki modi ji ek imaandaar neta hai.,1,1.0,hinglish
buri baat hoti hai god father ko asa nahi khatay hai bhool gaye kiya jab bhi tum logo country k daily opertion ko meet karna hota hai tab dawood ibrahim hi support karta hai jab election campaign karni hoti hai to dawood ibrahim hi support karta hai show some respect toward dawood ibrahim,1,1.0,en
"Ninda mantri abhi tak chup hn,ninda kijiye jaldi karwai to bas ki h nahi",1,1.0,other
56 ka nahi muje to lagta hai 5 aur 6 main gaip hoga  5 inch ya 6 inch ka sinaa,1,1.0,other
सेना से दुश्मनी बहुत महंगी पडेगी ठाकुर नजर उठा के देख लाे शोले,1,1.0,hi
"अब केजरीवाल क्या करेगा ,कल delhi वालो को धमकी दी थी के bjp को वोट दिया तो डेंगू हो जाएगा ,",1,1.0,hi
"पत्रकार भाई , हर युवा आज जरुरत पड़ने पर तैयार है सेना में जाने के लिए , आप सेना में रिक्तियां तो दिखाओ",1,1.0,hi
